Time,rm_dollar,rm_real,president_us,president_br
2005-05-31,1.2772666666666668,3.1628966666666667,Bush,Lula
2005-06-01,1.27453,3.1498500000000003,Bush,Lula
2005-06-02,1.27188,3.1386400000000005,Bush,Lula
2005-06-03,1.2692533333333336,3.12628,Bush,Lula
2005-06-06,1.2669399999999997,3.11665,Bush,Lula
2005-06-07,1.26462,3.10782,Bush,Lula
2005-06-08,1.2626333333333333,3.0995633333333337,Bush,Lula
2005-06-09,1.2604133333333332,3.0926466666666665,Bush,Lula
2005-06-10,1.2579866666666668,3.08442,Bush,Lula
2005-06-13,1.2553166666666666,3.0760833333333335,Bush,Lula
2005-06-14,1.25283,3.06685,Bush,Lula
2005-06-15,1.2498833333333335,3.057846666666667,Bush,Lula
2005-06-16,1.247086666666667,3.0496633333333336,Bush,Lula
2005-06-17,1.24452,3.040806666666667,Bush,Lula
2005-06-20,1.2424733333333333,3.03157,Bush,Lula
2005-06-21,1.2399333333333333,3.0231199999999996,Bush,Lula
2005-06-22,1.2373633333333336,3.0125866666666665,Bush,Lula
2005-06-23,1.2350133333333333,3.0040199999999997,Bush,Lula
2005-06-24,1.23317,2.99631,Bush,Lula
2005-06-27,1.2316633333333336,2.988586666666667,Bush,Lula
2005-06-28,1.22986,2.979443333333333,Bush,Lula
2005-06-29,1.22797,2.9700566666666663,Bush,Lula
2005-06-30,1.2261366666666667,2.9619599999999995,Bush,Lula
2005-07-01,1.2244033333333335,2.9532999999999996,Bush,Lula
2005-07-04,1.2222233333333332,2.9442266666666668,Bush,Lula
2005-07-05,1.2197766666666667,2.9359433333333333,Bush,Lula
2005-07-06,1.2176066666666665,2.9293966666666664,Bush,Lula
2005-07-07,1.2157200000000001,2.9240533333333336,Bush,Lula
2005-07-08,1.2135633333333335,2.91804,Bush,Lula
2005-07-11,1.2120099999999998,2.9134800000000003,Bush,Lula
2005-07-12,1.2114599999999998,2.91045,Bush,Lula
2005-07-13,1.2113133333333332,2.9069366666666667,Bush,Lula
2005-07-14,1.21066,2.9021033333333333,Bush,Lula
2005-07-15,1.20994,2.8978166666666665,Bush,Lula
2005-07-18,1.2092133333333335,2.89156,Bush,Lula
2005-07-19,1.2081466666666667,2.884696666666667,Bush,Lula
2005-07-20,1.2072766666666666,2.87847,Bush,Lula
2005-07-21,1.2071033333333332,2.87153,Bush,Lula
2005-07-22,1.2068166666666664,2.8661499999999998,Bush,Lula
2005-07-25,1.2068266666666667,2.86371,Bush,Lula
2005-07-26,1.2064166666666665,2.86573,Bush,Lula
2005-07-27,1.2061533333333332,2.86448,Bush,Lula
2005-07-28,1.2061033333333333,2.864063333333333,Bush,Lula
2005-07-29,1.2058233333333332,2.8634899999999996,Bush,Lula
2005-08-01,1.2058533333333334,2.863716666666667,Bush,Lula
2005-08-02,1.20627,2.8640433333333335,Bush,Lula
2005-08-03,1.2069266666666667,2.8642466666666664,Bush,Lula
2005-08-04,1.20777,2.8634366666666664,Bush,Lula
2005-08-05,1.208783333333333,2.8620400000000004,Bush,Lula
2005-08-08,1.2094699999999998,2.8609933333333335,Bush,Lula
2005-08-09,1.2103766666666664,2.861876666666667,Bush,Lula
2005-08-10,1.2114533333333335,2.860886666666667,Bush,Lula
2005-08-11,1.2124966666666666,2.86058,Bush,Lula
2005-08-12,1.2137299999999998,2.8659266666666667,Bush,Lula
2005-08-15,1.21533,2.8698399999999995,Bush,Lula
2005-08-16,1.2167633333333332,2.87129,Bush,Lula
2005-08-17,1.21804,2.8729500000000003,Bush,Lula
2005-08-18,1.2188933333333334,2.8727266666666664,Bush,Lula
2005-08-19,1.2198233333333335,2.87556,Bush,Lula
2005-08-22,1.2205733333333335,2.879143333333333,Bush,Lula
2005-08-23,1.2207966666666665,2.8817,Bush,Lula
2005-08-24,1.2208866666666665,2.88537,Bush,Lula
2005-08-25,1.22157,2.8899866666666667,Bush,Lula
2005-08-26,1.2223499999999998,2.893936666666667,Bush,Lula
2005-08-29,1.2231333333333334,2.898106666666666,Bush,Lula
2005-08-30,1.2238533333333335,2.9016900000000003,Bush,Lula
2005-08-31,1.2243033333333335,2.903983333333333,Bush,Lula
2005-09-01,1.2249733333333335,2.9066199999999998,Bush,Lula
2005-09-02,1.2263,2.9094466666666667,Bush,Lula
2005-09-05,1.2278766666666667,2.9091933333333335,Bush,Lula
2005-09-06,1.22953,2.9060633333333334,Bush,Lula
2005-09-07,1.2310666666666668,2.9058333333333337,Bush,Lula
2005-09-08,1.2321266666666666,2.90441,Bush,Lula
2005-09-09,1.2332,2.9034133333333334,Bush,Lula
2005-09-12,1.2335133333333335,2.90224,Bush,Lula
2005-09-13,1.2337099999999999,2.90065,Bush,Lula
2005-09-14,1.23373,2.9005533333333338,Bush,Lula
2005-09-15,1.2334100000000001,2.899853333333333,Bush,Lula
2005-09-16,1.2329333333333337,2.8986433333333332,Bush,Lula
2005-09-19,1.2321633333333333,2.8965866666666664,Bush,Lula
2005-09-20,1.2314533333333335,2.893336666666667,Bush,Lula
2005-09-21,1.2309466666666666,2.8928633333333336,Bush,Lula
2005-09-22,1.2303433333333333,2.8909266666666666,Bush,Lula
2005-09-23,1.2292133333333335,2.8834500000000003,Bush,Lula
2005-09-26,1.22807,2.8774900000000003,Bush,Lula
2005-09-27,1.2270433333333333,2.8724233333333333,Bush,Lula
2005-09-28,1.2261799999999998,2.8663666666666665,Bush,Lula
2005-09-29,1.22568,2.859953333333333,Bush,Lula
2005-09-30,1.2252100000000001,2.851773333333333,Bush,Lula
2005-10-03,1.2242166666666665,2.8432866666666667,Bush,Lula
2005-10-04,1.2232333333333334,2.835236666666667,Bush,Lula
2005-10-05,1.2223533333333334,2.8271266666666666,Bush,Lula
2005-10-06,1.2216500000000001,2.819306666666667,Bush,Lula
2005-10-07,1.2211066666666668,2.81355,Bush,Lula
2005-10-10,1.2204366666666666,2.805716666666667,Bush,Lula
2005-10-11,1.2199066666666667,2.7985466666666667,Bush,Lula
2005-10-12,1.2192733333333332,2.791336666666667,Bush,Lula
2005-10-13,1.2179133333333332,2.7849233333333334,Bush,Lula
2005-10-14,1.2161066666666664,2.7768033333333335,Bush,Lula
2005-10-17,1.2143866666666667,2.7694666666666667,Bush,Lula
2005-10-18,1.2125666666666668,2.7612,Bush,Lula
2005-10-19,1.2108966666666667,2.7542933333333335,Bush,Lula
2005-10-20,1.2093466666666666,2.7474833333333337,Bush,Lula
2005-10-21,1.2080033333333333,2.7417366666666667,Bush,Lula
2005-10-24,1.2067733333333333,2.735796666666667,Bush,Lula
2005-10-25,1.20591,2.7312266666666662,Bush,Lula
2005-10-26,1.20506,2.727256666666667,Bush,Lula
2005-10-27,1.2047500000000002,2.724953333333333,Bush,Lula
2005-10-28,1.2044,2.7234066666666665,Bush,Lula
2005-10-31,1.2040133333333334,2.7205066666666666,Bush,Lula
2005-11-01,1.2035266666666666,2.717843333333333,Bush,Lula
2005-11-02,1.2027500000000002,2.7139166666666665,Bush,Lula
2005-11-03,1.20214,2.7109533333333333,Bush,Lula
2005-11-04,1.2015233333333333,2.7079333333333335,Bush,Lula
2005-11-07,1.2008333333333332,2.7039299999999997,Bush,Lula
2005-11-08,1.1999533333333334,2.7000499999999996,Bush,Lula
2005-11-09,1.198956666666667,2.6946466666666664,Bush,Lula
2005-11-10,1.1979533333333332,2.6912966666666662,Bush,Lula
2005-11-11,1.1968033333333332,2.686666666666667,Bush,Lula
2005-11-14,1.19607,2.682173333333333,Bush,Lula
2005-11-15,1.1951666666666665,2.67894,Bush,Lula
2005-11-16,1.1942666666666668,2.673983333333333,Bush,Lula
2005-11-17,1.1930366666666665,2.667396666666667,Bush,Lula
2005-11-18,1.1914866666666666,2.6611166666666666,Bush,Lula
2005-11-21,1.1905633333333334,2.65799,Bush,Lula
2005-11-22,1.1894933333333333,2.6560033333333335,Bush,Lula
2005-11-23,1.1887199999999998,2.6544033333333332,Bush,Lula
2005-11-24,1.1880633333333332,2.651683333333333,Bush,Lula
2005-11-25,1.1872766666666665,2.6485866666666666,Bush,Lula
2005-11-28,1.1862899999999998,2.6453433333333334,Bush,Lula
2005-11-29,1.18581,2.64297,Bush,Lula
2005-11-30,1.1852066666666665,2.6399366666666664,Bush,Lula
2005-12-01,1.1845133333333335,2.6374666666666666,Bush,Lula
2005-12-02,1.1834633333333333,2.63346,Bush,Lula
2005-12-05,1.1828733333333334,2.629743333333333,Bush,Lula
2005-12-06,1.1820933333333334,2.624936666666667,Bush,Lula
2005-12-07,1.18093,2.617906666666667,Bush,Lula
2005-12-08,1.1797099999999998,2.6119399999999997,Bush,Lula
2005-12-09,1.1785333333333334,2.6077133333333338,Bush,Lula
2005-12-12,1.1782066666666666,2.6069166666666663,Bush,Lula
2005-12-13,1.17793,2.60598,Bush,Lula
2005-12-14,1.1780233333333332,2.6073600000000003,Bush,Lula
2005-12-15,1.1778833333333334,2.609306666666667,Bush,Lula
2005-12-16,1.17805,2.61356,Bush,Lula
2005-12-19,1.17856,2.621213333333334,Bush,Lula
2005-12-20,1.1792733333333334,2.6278733333333335,Bush,Lula
2005-12-21,1.1797199999999999,2.634376666666667,Bush,Lula
2005-12-22,1.17992,2.64017,Bush,Lula
2005-12-23,1.1804599999999998,2.64833,Bush,Lula
2005-12-27,1.1809233333333333,2.655936666666667,Bush,Lula
2005-12-28,1.1817533333333334,2.6632299999999995,Bush,Lula
2005-12-29,1.1822466666666667,2.6703633333333334,Bush,Lula
2005-12-30,1.1825966666666667,2.6767233333333333,Bush,Lula
2006-01-02,1.1830866666666668,2.682723333333333,Bush,Lula
2006-01-03,1.1833,2.68865,Bush,Lula
2006-01-04,1.1845733333333333,2.694043333333333,Bush,Lula
2006-01-05,1.1856133333333334,2.6976466666666665,Bush,Lula
2006-01-06,1.1866466666666668,2.702026666666667,Bush,Lula
2006-01-09,1.1876966666666666,2.70573,Bush,Lula
2006-01-10,1.1888233333333333,2.7104066666666666,Bush,Lula
2006-01-11,1.1898066666666665,2.71488,Bush,Lula
2006-01-12,1.1909533333333333,2.7203633333333332,Bush,Lula
2006-01-13,1.1919333333333335,2.7252799999999997,Bush,Lula
2006-01-16,1.1933166666666668,2.731666666666667,Bush,Lula
2006-01-17,1.194343333333333,2.737276666666667,Bush,Lula
2006-01-18,1.1954833333333332,2.74557,Bush,Lula
2006-01-19,1.1966933333333332,2.7541333333333333,Bush,Lula
2006-01-20,1.1977066666666667,2.7590533333333336,Bush,Lula
2006-01-23,1.1993466666666666,2.7634933333333334,Bush,Lula
2006-01-24,1.2005033333333335,2.7655033333333336,Bush,Lula
2006-01-25,1.2017333333333333,2.767663333333333,Bush,Lula
2006-01-26,1.2025133333333333,2.7685066666666667,Bush,Lula
2006-01-27,1.20309,2.76661,Bush,Lula
2006-01-30,1.20342,2.7626733333333333,Bush,Lula
2006-01-31,1.2038900000000001,2.7573566666666665,Bush,Lula
2006-02-01,1.2043466666666665,2.75381,Bush,Lula
2006-02-02,1.2049933333333334,2.75128,Bush,Lula
2006-02-03,1.20579,2.748866666666667,Bush,Lula
2006-02-06,1.2061966666666668,2.7438333333333333,Bush,Lula
2006-02-07,1.2066000000000001,2.738023333333333,Bush,Lula
2006-02-08,1.2067066666666666,2.73262,Bush,Lula
2006-02-09,1.207196666666667,2.7270066666666666,Bush,Lula
2006-02-10,1.2077733333333331,2.72144,Bush,Lula
2006-02-13,1.2079799999999998,2.7153366666666665,Bush,Lula
2006-02-14,1.2080566666666666,2.7073066666666668,Bush,Lula
2006-02-15,1.2074600000000002,2.699,Bush,Lula
2006-02-16,1.2066933333333334,2.691463333333333,Bush,Lula
2006-02-17,1.2059266666666666,2.6825699999999997,Bush,Lula
2006-02-20,1.20544,2.675906666666667,Bush,Lula
2006-02-21,1.2049133333333333,2.66865,Bush,Lula
2006-02-22,1.2042033333333333,2.663416666666666,Bush,Lula
2006-02-23,1.2036833333333334,2.6562699999999997,Bush,Lula
2006-02-24,1.2032066666666665,2.6490400000000003,Bush,Lula
2006-02-27,1.20234,2.641156666666667,Bush,Lula
2006-02-28,1.2016733333333334,2.63386,Bush,Lula
2006-03-01,1.2011033333333332,2.6244566666666667,Bush,Lula
2006-03-02,1.2005966666666665,2.6152266666666666,Bush,Lula
2006-03-03,1.2004366666666668,2.608616666666667,Bush,Lula
2006-03-06,1.19957,2.600826666666667,Bush,Lula
2006-03-07,1.1983733333333333,2.59476,Bush,Lula
2006-03-08,1.1971066666666665,2.58963,Bush,Lula
2006-03-09,1.1959933333333332,2.583743333333333,Bush,Lula
2006-03-10,1.1951500000000002,2.579536666666667,Bush,Lula
2006-03-13,1.1946166666666669,2.5754599999999996,Bush,Lula
2006-03-14,1.19405,2.571806666666667,Bush,Lula
2006-03-15,1.19383,2.5671633333333332,Bush,Lula
2006-03-16,1.1938400000000002,2.5636733333333335,Bush,Lula
2006-03-17,1.1942533333333334,2.560293333333333,Bush,Lula
2006-03-20,1.1948966666666665,2.5590066666666664,Bush,Lula
2006-03-21,1.1954666666666667,2.5591733333333333,Bush,Lula
2006-03-22,1.19587,2.55856,Bush,Lula
2006-03-23,1.1961466666666667,2.557636666666667,Bush,Lula
2006-03-24,1.1961433333333333,2.558403333333333,Bush,Lula
2006-03-27,1.1966,2.5586800000000003,Bush,Lula
2006-03-28,1.1972200000000002,2.5636466666666666,Bush,Lula
2006-03-29,1.1975799999999999,2.56831,Bush,Lula
2006-03-30,1.1983733333333333,2.5728666666666666,Bush,Lula
2006-03-31,1.1991766666666668,2.57727,Bush,Lula
2006-04-03,1.1996133333333332,2.5799733333333332,Bush,Lula
2006-04-04,1.20065,2.5829266666666664,Bush,Lula
2006-04-05,1.20194,2.58435,Bush,Lula
2006-04-06,1.2031233333333333,2.5871800000000005,Bush,Lula
2006-04-07,1.2040666666666666,2.5889999999999995,Bush,Lula
2006-04-10,1.2048899999999998,2.5914366666666666,Bush,Lula
2006-04-11,1.2056566666666666,2.59342,Bush,Lula
2006-04-12,1.2062266666666666,2.5948166666666665,Bush,Lula
2006-04-13,1.2068033333333335,2.59736,Bush,Lula
2006-04-18,1.2075766666666667,2.5999233333333334,Bush,Lula
2006-04-19,1.2086733333333335,2.6017799999999998,Bush,Lula
2006-04-20,1.2101166666666667,2.6032166666666665,Bush,Lula
2006-04-21,1.2114533333333335,2.603763333333333,Bush,Lula
2006-04-24,1.2129366666666668,2.6050033333333333,Bush,Lula
2006-04-25,1.2146233333333332,2.6069533333333337,Bush,Lula
2006-04-26,1.2163,2.610183333333333,Bush,Lula
2006-04-27,1.2178533333333332,2.6128366666666665,Bush,Lula
2006-04-28,1.2195566666666666,2.61555,Bush,Lula
2006-05-02,1.2214699999999998,2.618126666666667,Bush,Lula
2006-05-03,1.2229266666666665,2.6191866666666668,Bush,Lula
2006-05-04,1.2243199999999999,2.6200666666666668,Bush,Lula
2006-05-05,1.2261333333333333,2.6203700000000003,Bush,Lula
2006-05-08,1.2284233333333332,2.6207333333333334,Bush,Lula
2006-05-09,1.2305633333333332,2.622583333333333,Bush,Lula
2006-05-10,1.2332633333333332,2.62339,Bush,Lula
2006-05-11,1.2355666666666667,2.6251866666666666,Bush,Lula
2006-05-12,1.2383333333333333,2.6268366666666667,Bush,Lula
2006-05-15,1.2410466666666666,2.6306533333333335,Bush,Lula
2006-05-16,1.24345,2.633926666666667,Bush,Lula
2006-05-17,1.2460433333333332,2.63716,Bush,Lula
2006-05-18,1.2484,2.6436366666666666,Bush,Lula
2006-05-19,1.2502333333333333,2.649016666666667,Bush,Lula
2006-05-22,1.25187,2.657636666666667,Bush,Lula
2006-05-23,1.2536333333333334,2.6664233333333334,Bush,Lula
2006-05-24,1.2558733333333334,2.679816666666667,Bush,Lula
2006-05-25,1.2580600000000002,2.694463333333333,Bush,Lula
2006-05-26,1.2603666666666666,2.7051166666666666,Bush,Lula
2006-05-29,1.2624766666666667,2.7142399999999998,Bush,Lula
2006-05-30,1.2649599999999999,2.726903333333333,Bush,Lula
2006-05-31,1.2670133333333333,2.73762,Bush,Lula
2006-06-01,1.2683133333333332,2.7492466666666666,Bush,Lula
2006-06-02,1.2698766666666665,2.75779,Bush,Lula
2006-06-05,1.2720200000000002,2.7681899999999997,Bush,Lula
2006-06-06,1.2736266666666667,2.77757,Bush,Lula
2006-06-07,1.2748400000000002,2.7855466666666664,Bush,Lula
2006-06-08,1.2758733333333334,2.792276666666667,Bush,Lula
2006-06-09,1.27669,2.799043333333333,Bush,Lula
2006-06-12,1.2768066666666666,2.806126666666666,Bush,Lula
2006-06-13,1.2765666666666668,2.815726666666666,Bush,Lula
2006-06-14,1.27637,2.825203333333333,Bush,Lula
2006-06-15,1.2764300000000002,2.8339566666666665,Bush,Lula
2006-06-16,1.2763066666666667,2.8425999999999996,Bush,Lula
2006-06-19,1.2757566666666666,2.849413333333333,Bush,Lula
2006-06-20,1.2752533333333331,2.856196666666667,Bush,Lula
2006-06-21,1.2747633333333335,2.8634399999999998,Bush,Lula
2006-06-22,1.2743166666666665,2.8691533333333337,Bush,Lula
2006-06-23,1.2729433333333333,2.8710966666666664,Bush,Lula
2006-06-26,1.27206,2.87071,Bush,Lula
2006-06-27,1.2712266666666667,2.8723566666666667,Bush,Lula
2006-06-28,1.2701866666666668,2.8746,Bush,Lula
2006-06-29,1.2693833333333333,2.8735066666666667,Bush,Lula
2006-06-30,1.2692033333333335,2.8741333333333334,Bush,Lula
2006-07-03,1.2693266666666667,2.87065,Bush,Lula
2006-07-04,1.2691599999999998,2.8664899999999998,Bush,Lula
2006-07-05,1.26897,2.8590299999999997,Bush,Lula
2006-07-06,1.2689033333333333,2.8504533333333333,Bush,Lula
2006-07-07,1.26884,2.8454699999999997,Bush,Lula
2006-07-10,1.2688200000000003,2.84268,Bush,Lula
2006-07-11,1.2684766666666667,2.8364633333333336,Bush,Lula
2006-07-12,1.2679900000000002,2.83125,Bush,Lula
2006-07-13,1.2678433333333332,2.826443333333333,Bush,Lula
2006-07-14,1.2673466666666664,2.8244466666666668,Bush,Lula
2006-07-17,1.2659566666666666,2.8196333333333334,Bush,Lula
2006-07-18,1.2649033333333333,2.8148433333333336,Bush,Lula
2006-07-19,1.26388,2.810496666666667,Bush,Lula
2006-07-20,1.2635733333333332,2.8072466666666664,Bush,Lula
2006-07-21,1.2636433333333332,2.8050333333333333,Bush,Lula
2006-07-24,1.2638466666666666,2.802423333333334,Bush,Lula
2006-07-25,1.2640633333333333,2.7971733333333337,Bush,Lula
2006-07-26,1.2641433333333334,2.79356,Bush,Lula
2006-07-27,1.2645666666666666,2.79068,Bush,Lula
2006-07-28,1.2646100000000002,2.787096666666667,Bush,Lula
2006-07-31,1.2651966666666667,2.7853100000000004,Bush,Lula
2006-08-01,1.2659066666666667,2.7832833333333338,Bush,Lula
2006-08-02,1.26646,2.7817766666666666,Bush,Lula
2006-08-03,1.2671233333333334,2.7812300000000003,Bush,Lula
2006-08-04,1.2680900000000002,2.7804066666666665,Bush,Lula
2006-08-07,1.2690533333333331,2.78107,Bush,Lula
2006-08-08,1.26996,2.78108,Bush,Lula
2006-08-09,1.27099,2.78068,Bush,Lula
2006-08-10,1.2720833333333335,2.781343333333333,Bush,Lula
2006-08-11,1.2722900000000001,2.7804599999999997,Bush,Lula
2006-08-14,1.2720500000000001,2.7798299999999996,Bush,Lula
2006-08-15,1.2718300000000002,2.77899,Bush,Lula
2006-08-16,1.2718266666666667,2.77793,Bush,Lula
2006-08-17,1.2723066666666667,2.775903333333333,Bush,Lula
2006-08-18,1.2723866666666668,2.775496666666667,Bush,Lula
2006-08-21,1.2729433333333333,2.7744333333333335,Bush,Lula
2006-08-22,1.2731966666666668,2.7733166666666667,Bush,Lula
2006-08-23,1.2734966666666665,2.7718199999999995,Bush,Lula
2006-08-24,1.27396,2.7701066666666665,Bush,Lula
2006-08-25,1.27428,2.768003333333333,Bush,Lula
2006-08-28,1.2751433333333333,2.7674266666666667,Bush,Lula
2006-08-29,1.2760666666666665,2.7668966666666663,Bush,Lula
2006-08-30,1.2771866666666667,2.7670533333333336,Bush,Lula
2006-08-31,1.2778800000000001,2.7666566666666665,Bush,Lula
2006-09-01,1.278336666666667,2.76581,Bush,Lula
2006-09-04,1.2790666666666666,2.7652066666666664,Bush,Lula
2006-09-05,1.2796466666666666,2.7638299999999996,Bush,Lula
2006-09-06,1.2803333333333333,2.7624333333333335,Bush,Lula
2006-09-07,1.2803133333333334,2.7610033333333335,Bush,Lula
2006-09-08,1.2804766666666665,2.7597866666666664,Bush,Lula
2006-09-11,1.2802966666666669,2.7592066666666666,Bush,Lula
2006-09-12,1.28013,2.7590566666666665,Bush,Lula
2006-09-13,1.2797266666666665,2.757386666666667,Bush,Lula
2006-09-14,1.2795333333333334,2.7557633333333333,Bush,Lula
2006-09-15,1.2791433333333333,2.75423,Bush,Lula
2006-09-18,1.2785266666666668,2.75103,Bush,Lula
2006-09-19,1.2779099999999999,2.74844,Bush,Lula
2006-09-20,1.2772333333333334,2.746523333333333,Bush,Lula
2006-09-21,1.2768133333333334,2.74554,Bush,Lula
2006-09-22,1.2769533333333334,2.74872,Bush,Lula
2006-09-25,1.27712,2.750583333333333,Bush,Lula
2006-09-26,1.27702,2.752593333333334,Bush,Lula
2006-09-27,1.2766566666666668,2.7533566666666665,Bush,Lula
2006-09-28,1.2761033333333331,2.7553,Bush,Lula
2006-09-29,1.2756299999999998,2.75461,Bush,Lula
2006-10-02,1.27485,2.7551566666666663,Bush,Lula
2006-10-03,1.2746,2.754833333333333,Bush,Lula
2006-10-04,1.2741733333333334,2.75544,Bush,Lula
2006-10-05,1.2738066666666665,2.755173333333333,Bush,Lula
2006-10-06,1.27348,2.7549966666666665,Bush,Lula
2006-10-09,1.2728233333333334,2.7538733333333334,Bush,Lula
2006-10-10,1.2719233333333335,2.7531000000000003,Bush,Lula
2006-10-11,1.2710066666666664,2.7520499999999997,Bush,Lula
2006-10-12,1.2699399999999998,2.750806666666667,Bush,Lula
2006-10-13,1.26905,2.748806666666667,Bush,Lula
2006-10-16,1.2679266666666669,2.74655,Bush,Lula
2006-10-17,1.2669733333333333,2.7447066666666666,Bush,Lula
2006-10-18,1.26614,2.74255,Bush,Lula
2006-10-19,1.2655733333333332,2.74037,Bush,Lula
2006-10-20,1.2652566666666667,2.7391366666666666,Bush,Lula
2006-10-23,1.2647333333333333,2.7367666666666666,Bush,Lula
2006-10-24,1.2641733333333331,2.73364,Bush,Lula
2006-10-25,1.2638500000000001,2.7323633333333333,Bush,Lula
2006-10-26,1.2636166666666668,2.730633333333333,Bush,Lula
2006-10-27,1.2636433333333335,2.729966666666667,Bush,Lula
2006-10-30,1.2638166666666668,2.73024,Bush,Lula
2006-10-31,1.2639566666666666,2.7299833333333337,Bush,Lula
2006-11-01,1.2642266666666666,2.729306666666667,Bush,Lula
2006-11-02,1.2643466666666667,2.7283199999999996,Bush,Lula
2006-11-03,1.2641566666666668,2.7246499999999996,Bush,Lula
2006-11-06,1.2639366666666665,2.72155,Bush,Lula
2006-11-07,1.2641366666666665,2.71862,Bush,Lula
2006-11-08,1.2644433333333331,2.7177900000000004,Bush,Lula
2006-11-09,1.26472,2.71621,Bush,Lula
2006-11-10,1.2654,2.7165066666666666,Bush,Lula
2006-11-13,1.2658833333333335,2.717096666666667,Bush,Lula
2006-11-14,1.2661733333333334,2.7179933333333333,Bush,Lula
2006-11-15,1.2665333333333335,2.71782,Bush,Lula
2006-11-16,1.26681,2.717833333333333,Bush,Lula
2006-11-17,1.2671766666666668,2.7182833333333334,Bush,Lula
2006-11-20,1.2679700000000003,2.7194599999999998,Bush,Lula
2006-11-21,1.2688899999999999,2.721596666666667,Bush,Lula
2006-11-22,1.2700333333333336,2.7235799999999997,Bush,Lula
2006-11-23,1.27144,2.726496666666667,Bush,Lula
2006-11-24,1.2731999999999999,2.730443333333333,Bush,Lula
2006-11-27,1.2751966666666665,2.73576,Bush,Lula
2006-11-28,1.2772733333333335,2.7423966666666666,Bush,Lula
2006-11-29,1.27932,2.748883333333333,Bush,Lula
2006-11-30,1.28145,2.7546000000000004,Bush,Lula
2006-12-01,1.2835366666666665,2.75982,Bush,Lula
2006-12-04,1.2860466666666666,2.7665833333333336,Bush,Lula
2006-12-05,1.28868,2.772943333333333,Bush,Lula
2006-12-06,1.2909933333333332,2.778373333333333,Bush,Lula
2006-12-07,1.29314,2.7832133333333338,Bush,Lula
2006-12-08,1.2951166666666665,2.7877133333333335,Bush,Lula
2006-12-11,1.2966499999999999,2.7916366666666668,Bush,Lula
2006-12-12,1.2984766666666667,2.7952133333333333,Bush,Lula
2006-12-13,1.30017,2.7995099999999997,Bush,Lula
2006-12-14,1.3015866666666667,2.8031466666666662,Bush,Lula
2006-12-15,1.30274,2.8062533333333333,Bush,Lula
2006-12-18,1.3040500000000002,2.809406666666667,Bush,Lula
2006-12-19,1.3053933333333334,2.812633333333333,Bush,Lula
2006-12-20,1.3068166666666667,2.81575,Bush,Lula
2006-12-21,1.30809,2.8193133333333336,Bush,Lula
2006-12-22,1.3091833333333334,2.822493333333333,Bush,Lula
2006-12-27,1.31028,2.8244266666666666,Bush,Lula
2006-12-28,1.3114433333333335,2.8260733333333334,Bush,Lula
2006-12-29,1.3127033333333336,2.8282000000000003,Bush,Lula
2007-01-02,1.3142566666666666,2.831096666666667,Bush,Lula
2007-01-03,1.31578,2.8334333333333332,Bush,Lula
2007-01-04,1.3166633333333333,2.834973333333333,Bush,Lula
2007-01-05,1.3175633333333332,2.8361266666666665,Bush,Lula
2007-01-08,1.3179633333333334,2.8376833333333336,Bush,Lula
2007-01-09,1.3181800000000001,2.8376499999999996,Bush,Lula
2007-01-10,1.31788,2.8373399999999998,Bush,Lula
2007-01-11,1.3174466666666667,2.835853333333333,Bush,Lula
2007-01-12,1.3166,2.832796666666667,Bush,Lula
2007-01-15,1.31588,2.8290900000000003,Bush,Lula
2007-01-16,1.3150566666666665,2.82664,Bush,Lula
2007-01-17,1.3139399999999999,2.8233033333333335,Bush,Lula
2007-01-18,1.31265,2.818726666666666,Bush,Lula
2007-01-19,1.3114066666666666,2.8151133333333336,Bush,Lula
2007-01-22,1.3102800000000001,2.81133,Bush,Lula
2007-01-23,1.3094233333333334,2.80942,Bush,Lula
2007-01-24,1.3085200000000001,2.8068299999999997,Bush,Lula
2007-01-25,1.3078566666666667,2.8043733333333334,Bush,Lula
2007-01-26,1.3067133333333334,2.802063333333334,Bush,Lula
2007-01-29,1.3055666666666668,2.7993499999999996,Bush,Lula
2007-01-30,1.3048333333333333,2.796796666666667,Bush,Lula
2007-01-31,1.3043266666666666,2.794286666666667,Bush,Lula
2007-02-01,1.3040766666666666,2.79169,Bush,Lula
2007-02-02,1.3036166666666669,2.788553333333333,Bush,Lula
2007-02-05,1.30269,2.785123333333333,Bush,Lula
2007-02-06,1.3019466666666666,2.7800233333333333,Bush,Lula
2007-02-07,1.3012633333333334,2.775236666666667,Bush,Lula
2007-02-08,1.3007033333333333,2.7715466666666666,Bush,Lula
2007-02-09,1.30015,2.7687699999999995,Bush,Lula
2007-02-12,1.2994366666666666,2.7662400000000003,Bush,Lula
2007-02-13,1.29861,2.76262,Bush,Lula
2007-02-14,1.2981133333333335,2.760186666666667,Bush,Lula
2007-02-15,1.2982166666666666,2.757943333333333,Bush,Lula
2007-02-16,1.2983333333333333,2.75558,Bush,Lula
2007-02-19,1.2987533333333334,2.753383333333333,Bush,Lula
2007-02-20,1.2991766666666666,2.751916666666667,Bush,Lula
2007-02-21,1.2997,2.750163333333333,Bush,Lula
2007-02-22,1.3001066666666667,2.74783,Bush,Lula
2007-02-23,1.3009100000000002,2.7462866666666668,Bush,Lula
2007-02-26,1.30164,2.7456066666666668,Bush,Lula
2007-02-27,1.3025633333333333,2.74502,Bush,Lula
2007-02-28,1.3035700000000001,2.7462766666666667,Bush,Lula
